Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Lead Time,Factory,Factory Latitude,Factory Longitude,Customer Latitude,Customer Longitude,Shipping Distance (km),Shipping Distance Scaled,Sales Scaled,Units Scaled,Cost Scaled,Gross Profit Scaled,Cluster,Cluster Label
2956,US-2022-128013-CHO-MIL-31000,2024-09-08,2028-06-02,3,128013,United States,New York City,New York,10035,0,0,CHO-MIL-31000,10,9.75,3,6.33,3.42,8.8,4,32.076176,-81.088371,40.7128,-74.006,1148.9125174872574,-0.7036863627599724,-0.3666990725433432,-0.3553700992079087,-0.2612097188398546,-0.4269568137984418,1,Fast Route
2957,US-2022-131338-CHO-FUD-51000,2024-09-08,2028-02-02,0,131338,United States,New York City,New York,10024,0,0,CHO-FUD-51000,9,7.2,2,4.8,2.4,10.0,0,32.881893,-111.768036,40.7128,-74.006,3451.7643866076123,1.450194642630482,-0.5915576106975347,-0.8041613270728024,-0.4627350417950756,-0.6572600902746184,2,Slow Route
2958,US-2022-163055-CHO-TRI-54000,2024-09-08,2028-06-02,3,163055,United States,Detroit,Michigan,48227,0,2,CHO-TRI-54000,12,3.75,1,2.45,1.3,9.1,4,32.076176,-81.088371,39.0997,-94.5786,1447.4023046013494,-0.4245057991340267,-0.895777985847323,-1.252952554937696,-0.6800662724330591,-1.0109938809406411,1,Fast Route
2959,US-2022-131338-CHO-MIL-31000,2024-09-08,2028-02-02,0,131338,United States,New York City,New York,10024,0,0,CHO-MIL-31000,10,13.0,4,8.44,4.56,6.6,4,32.076176,-81.088371,40.7128,-74.006,1148.9125174872574,-0.7036863627599724,-0.0801146611703542,0.0934211286569849,-0.0359755343604901,-0.1093490272855449,1,Fast Route
2960,US-2022-131338-CHO-NUT-13000,2024-09-08,2028-02-02,0,131338,United States,New York City,New York,10024,0,0,CHO-NUT-13000,11,17.45,5,12.45,5.0,10.1,0,32.881893,-111.768036,40.7128,-74.006,3451.7643866076123,1.450194642630482,0.3122855328634307,0.5422123565218786,0.0509569578947032,0.494256292106264,2,Slow Route
2961,US-2022-131338-CHO-MIL-31000,2024-09-08,2028-02-02,0,131338,United States,New York City,New York,10024,0,0,CHO-MIL-31000,10,6.5,2,4.22,2.28,6.5,4,32.076176,-81.088371,40.7128,-74.006,1148.9125174872574,-0.7036863627599724,-0.6532834839163323,-0.8041613270728024,-0.4864439033192193,-0.744564600311339,1,Fast Route
2962,US-2022-156496-CHO-SCR-58000,2024-10-08,2028-06-02,3,156496,United States,Redmond,Oregon,97756,0,3,CHO-SCR-58000,13,14.4,4,10.0,4.4,7.6,0,32.881893,-111.768036,34.0522,-118.2437,615.6797715227548,-1.202424426803948,0.0433370852672411,0.0934211286569849,-0.0675873497260148,0.1254699997097723,1,Fast Route
2963,US-2022-130022-CHO-MIL-31000,2024-10-08,2028-06-02,3,130022,United States,Eagan,Minnesota,55122,0,2,CHO-MIL-31000,10,9.75,3,6.33,3.42,8.9,4,32.076176,-81.088371,39.0997,-94.5786,1447.4023046013494,-0.4245057991340267,-0.3666990725433432,-0.3553700992079087,-0.2612097188398546,-0.4269568137984418,1,Fast Route
2964,US-2022-121699-CHO-NUT-13000,2024-10-08,2028-04-02,3,121699,United States,Detroit,Michigan,48227,0,2,CHO-NUT-13000,11,17.45,5,12.45,5.0,9.0,0,32.881893,-111.768036,39.0997,-94.5786,1693.0057505735124,-0.1947903735647952,0.3122855328634307,0.5422123565218786,0.0509569578947032,0.494256292106264,1,Fast Route
2965,US-2022-130022-CHO-FUD-51000,2024-10-08,2028-06-02,3,130022,United States,Eagan,Minnesota,55122,0,2,CHO-FUD-51000,9,14.4,4,9.6,4.8,8.9,0,32.881893,-111.768036,39.0997,-94.5786,1693.0057505735124,-0.1947903735647952,0.0433370852672411,0.0934211286569849,0.0114421886877971,0.0652599927878961,1,Fast Route
2966,US-2022-130022-CHO-TRI-54000,2024-10-08,2028-06-02,3,130022,United States,Eagan,Minnesota,55122,0,2,CHO-TRI-54000,12,3.75,1,2.45,1.3,9.1,4,32.076176,-81.088371,39.0997,-94.5786,1447.4023046013494,-0.4245057991340267,-0.895777985847323,-1.252952554937696,-0.6800662724330591,-1.0109938809406411,1,Fast Route
2967,US-2022-156496-CHO-FUD-51000,2024-10-08,2028-06-02,3,156496,United States,Redmond,Oregon,97756,0,3,CHO-FUD-51000,9,14.4,4,9.6,4.8,7.8,0,32.881893,-111.768036,34.0522,-118.2437,615.6797715227548,-1.202424426803948,0.0433370852672411,0.0934211286569849,0.0114421886877971,0.0652599927878961,1,Fast Route
2968,US-2022-156496-CHO-SCR-58000,2024-10-08,2028-06-02,3,156496,United States,Redmond,Oregon,97756,0,3,CHO-SCR-58000,13,25.2,7,17.5,7.7,7.7,0,32.881893,-111.768036,34.0522,-118.2437,615.6797715227548,-1.202424426803948,0.9956791292144046,1.439794812251666,0.5844063421879352,1.254407629494951,0,Average Route
2969,US-2022-119634-CHO-NUT-13000,2024-11-08,2028-06-02,3,119634,United States,Raleigh,North Carolina,27604,0,1,CHO-NUT-13000,11,10.47,3,7.47,3.0,9.3,0,32.881893,-111.768036,29.7604,-95.3698,1596.927113204482,-0.2846537099034891,-0.3032096029468656,-0.3553700992079087,-0.3441907341743574,-0.2553582940710947,1,Fast Route
2970,US-2022-156797-CHO-FUD-51000,2024-11-08,2028-05-02,3,156797,United States,New York City,New York,10035,0,0,CHO-FUD-51000,9,7.2,2,4.8,2.4,11.9,0,32.881893,-111.768036,40.7128,-74.006,3451.7643866076123,1.450194642630482,-0.5915576106975347,-0.8041613270728024,-0.4627350417950756,-0.6572600902746184,2,Slow Route
2971,US-2022-156797-CHO-SCR-58000,2024-11-08,2028-05-02,3,156797,United States,New York City,New York,10035,0,0,CHO-SCR-58000,13,7.2,2,5.0,2.2,11.8,0,32.881893,-111.768036,40.7128,-74.006,3451.7643866076123,1.450194642630482,-0.5915576106975347,-0.8041613270728024,-0.5022498110019816,-0.6271550868136803,2,Slow Route
2972,US-2022-148495-CHO-TRI-54000,2024-08-13,2028-03-02,1,148495,United States,Pomona,California,91767,0,3,CHO-TRI-54000,12,11.25,3,7.35,3.9,9.8,4,32.076176,-81.088371,34.0522,-118.2437,3457.7081005571526,1.4557538593343684,-0.2344293442173483,-0.3553700992079087,-0.1663742727432801,-0.2734212961476576,2,Slow Route
2973,US-2022-133396-CHO-MIL-31000,2024-08-13,2028-05-02,0,133396,United States,Greensboro,North Carolina,27405,0,1,CHO-MIL-31000,10,22.75,7,14.77,7.98,7.5,4,32.076176,-81.088371,29.7604,-95.3698,1387.922455235033,-0.4801379131538182,0.7796385729486129,1.439794812251666,0.6397270190776038,0.8434743322531462,0,Average Route
2974,US-2022-112014-CHO-NUT-13000,2024-08-13,2028-10-02,3,112014,United States,Yucaipa,California,92399,0,3,CHO-NUT-13000,11,17.45,5,12.45,5.0,7.8,0,32.881893,-111.768036,34.0522,-118.2437,615.6797715227548,-1.202424426803948,0.3122855328634307,0.5422123565218786,0.0509569578947032,0.494256292106264,1,Fast Route
2975,US-2022-150441-CHO-NUT-13000,2024-08-13,2028-07-02,2,150441,United States,Richmond,Indiana,47374,0,2,CHO-NUT-13000,11,13.96,4,9.96,4.0,7.7,0,32.881893,-111.768036,39.0997,-94.5786,1693.0057505735124,-0.1947903735647952,0.0045379649582826,0.0934211286569849,-0.146616888139827,0.1194489990175848,1,Fast Route
2976,US-2022-120516-CHO-TRI-54000,2024-08-13,2028-07-02,3,120516,United States,Marietta,Georgia,30062,0,1,CHO-TRI-54000,12,11.25,3,7.35,3.9,9.1,4,32.076176,-81.088371,29.7604,-95.3698,1387.922455235033,-0.4801379131538182,-0.2344293442173483,-0.3553700992079087,-0.1663742727432801,-0.2734212961476576,1,Fast Route
2977,US-2022-169656-CHO-TRI-54000,2024-08-13,2028-06-02,0,169656,United States,Philadelphia,Pennsylvania,19143,0,0,CHO-TRI-54000,12,11.25,3,7.35,3.9,6.8,4,32.076176,-81.088371,40.7128,-74.006,1148.9125174872574,-0.7036863627599724,-0.2344293442173483,-0.3553700992079087,-0.1663742727432801,-0.2734212961476576,1,Fast Route
2978,US-2022-142454-CHO-NUT-13000,2024-08-15,2028-09-02,3,142454,United States,Oakland,California,94601,0,3,CHO-NUT-13000,11,24.43,7,17.43,7.0,7.4,0,32.881893,-111.768036,34.0522,-118.2437,615.6797715227548,-1.202424426803948,0.9277806686737272,1.439794812251666,0.4461046499637639,1.243870878283623,0,Average Route
2979,US-2022-162369-CHO-TRI-54000,2024-08-15,2028-09-02,3,162369,United States,Los Angeles,California,90045,0,3,CHO-TRI-54000,12,7.5,2,4.9,2.6,13.1,4,32.076176,-81.088371,34.0522,-118.2437,3457.7081005571526,1.4557538593343684,-0.5651036650323357,-0.8041613270728024,-0.4232202725881695,-0.6422075885441493,2,Slow Route
2980,US-2022-142454-CHO-FUD-51000,2024-08-15,2028-09-02,3,142454,United States,Oakland,California,94601,0,3,CHO-FUD-51000,9,10.8,3,7.2,3.6,7.9,0,32.881893,-111.768036,34.0522,-118.2437,615.6797715227548,-1.202424426803948,-0.2741102627151467,-0.3553700992079087,-0.2256464265536392,-0.2960000487433611,1,Fast Route
2981,US-2022-164238-CHO-TRI-54000,2024-08-16,2028-10-02,3,164238,United States,Philadelphia,Pennsylvania,19120,0,0,CHO-TRI-54000,12,11.25,3,7.35,3.9,8.6,4,32.076176,-81.088371,40.7128,-74.006,1148.9125174872574,-0.7036863627599724,-0.2344293442173483,-0.3553700992079087,-0.1663742727432801,-0.2734212961476576,1,Fast Route
2982,US-2022-126753-CHO-MIL-31000,2024-08-16,2028-10-02,3,126753,United States,Philadelphia,Pennsylvania,19134,0,0,CHO-MIL-31000,10,9.75,3,6.33,3.42,8.5,4,32.076176,-81.088371,40.7128,-74.006,1148.9125174872574,-0.7036863627599724,-0.3666990725433432,-0.3553700992079087,-0.2612097188398546,-0.4269568137984418,1,Fast Route
2983,US-2022-128090-CHO-NUT-13000,2024-08-16,2028-12-02,3,128090,United States,Phoenix,Arizona,85023,0,3,CHO-NUT-13000,11,3.49,1,2.49,1.0,7.8,0,32.881893,-111.768036,34.0522,-118.2437,615.6797715227548,-1.202424426803948,-0.918704738757162,-1.252952554937696,-0.7393384262434181,-1.0049728802484534,1,Fast Route
2984,US-2022-126753-CHO-TRI-54000,2024-08-16,2028-10-02,3,126753,United States,Philadelphia,Pennsylvania,19134,0,0,CHO-TRI-54000,12,11.25,3,7.35,3.9,8.8,4,32.076176,-81.088371,40.7128,-74.006,1148.9125174872574,-0.7036863627599724,-0.2344293442173483,-0.3553700992079087,-0.1663742727432801,-0.2734212961476576,1,Fast Route
2985,US-2022-126753-CHO-FUD-51000,2024-08-16,2028-10-02,3,126753,United States,Philadelphia,Pennsylvania,19134,0,0,CHO-FUD-51000,9,7.2,2,4.8,2.4,11.9,0,32.881893,-111.768036,40.7128,-74.006,3451.7643866076123,1.450194642630482,-0.5915576106975347,-0.8041613270728024,-0.4627350417950756,-0.6572600902746184,2,Slow Route
2986,US-2022-128090-CHO-MIL-31000,2024-08-16,2028-12-02,3,128090,United States,Phoenix,Arizona,85023,0,3,CHO-MIL-31000,10,6.5,2,4.22,2.28,13.2,4,32.076176,-81.088371,34.0522,-118.2437,3457.7081005571526,1.4557538593343684,-0.6532834839163323,-0.8041613270728024,-0.4864439033192193,-0.744564600311339,2,Slow Route
2987,US-2022-126753-CHO-TRI-54000,2024-08-16,2028-10-02,3,126753,United States,Philadelphia,Pennsylvania,19134,0,0,CHO-TRI-54000,12,11.25,3,7.35,3.9,8.4,4,32.076176,-81.088371,40.7128,-74.006,1148.9125174872574,-0.7036863627599724,-0.2344293442173483,-0.3553700992079087,-0.1663742727432801,-0.2734212961476576,1,Fast Route
2988,US-2022-128090-CHO-TRI-54000,2024-08-16,2028-12-02,3,128090,United States,Phoenix,Arizona,85023,0,3,CHO-TRI-54000,12,30.0,8,19.6,10.4,13.0,4,32.076176,-81.088371,34.0522,-118.2437,3457.7081005571526,1.4557538593343684,1.4189422598575885,1.88858604011656,1.117855726481167,1.5705101658348015,0,Average Route
2989,US-2022-126753-CHO-NUT-13000,2024-08-16,2028-10-02,3,126753,United States,Philadelphia,Pennsylvania,19134,0,0,CHO-NUT-13000,11,6.98,2,4.98,2.0,12.0,0,32.881893,-111.768036,40.7128,-74.006,3451.7643866076123,1.450194642630482,-0.6109571708520138,-0.8041613270728024,-0.5417645802088877,-0.630165587159774,2,Slow Route
2990,US-2022-164238-CHO-TRI-54000,2024-08-16,2028-10-02,3,164238,United States,Philadelphia,Pennsylvania,19120,0,0,CHO-TRI-54000,12,26.25,7,17.15,9.1,8.8,4,32.076176,-81.088371,40.7128,-74.006,1148.9125174872574,-0.7036863627599724,1.088267939042601,1.439794812251666,0.8610097266362775,1.201723873438309,0,Average Route
2991,US-2022-126753-CHO-SCR-58000,2024-08-16,2028-10-02,3,126753,United States,Philadelphia,Pennsylvania,19134,0,0,CHO-SCR-58000,13,10.8,3,7.5,3.3,11.7,0,32.881893,-111.768036,40.7128,-74.006,3451.7643866076123,1.450194642630482,-0.2741102627151467,-0.3553700992079087,-0.2849185803639983,-0.2508425435519539,2,Slow Route
2992,US-2022-128090-CHO-TRI-54000,2024-08-16,2028-12-02,3,128090,United States,Phoenix,Arizona,85023,0,3,CHO-TRI-54000,12,18.75,5,12.25,6.5,13.2,4,32.076176,-81.088371,34.0522,-118.2437,3457.7081005571526,1.4557538593343684,0.4269192974126264,0.5422123565218786,0.3473177269464987,0.464151288645326,2,Slow Route
2993,US-2022-126753-CHO-MIL-31000,2024-08-16,2028-10-02,3,126753,United States,Philadelphia,Pennsylvania,19134,0,0,CHO-MIL-31000,10,13.0,4,8.44,4.56,8.7,4,32.076176,-81.088371,40.7128,-74.006,1148.9125174872574,-0.7036863627599724,-0.0801146611703542,0.0934211286569849,-0.0359755343604901,-0.1093490272855449,1,Fast Route
2994,US-2022-119627-CHO-TRI-54000,2024-08-17,2028-02-13,3,119627,United States,Peoria,Arizona,85345,0,3,CHO-TRI-54000,12,11.25,3,7.35,3.9,13.0,4,32.076176,-81.088371,34.0522,-118.2437,3457.7081005571526,1.4557538593343684,-0.2344293442173483,-0.3553700992079087,-0.1663742727432801,-0.2734212961476576,2,Slow Route
2995,US-2022-111297-CHO-SCR-58000,2024-08-17,2028-11-02,3,111297,United States,New Bedford,Massachusetts,2740,0,0,CHO-SCR-58000,13,32.4,9,22.5,9.9,11.7,0,32.881893,-111.768036,40.7128,-74.006,3451.7643866076123,1.450194642630482,1.63057382517918,2.337377267981453,1.019068803463902,2.007032716018404,0,Average Route
2996,US-2022-119627-CHO-MIL-31000,2024-08-17,2028-02-13,3,119627,United States,Peoria,Arizona,85345,0,3,CHO-MIL-31000,10,22.75,7,14.77,7.98,13.2,4,32.076176,-81.088371,34.0522,-118.2437,3457.7081005571526,1.4557538593343684,0.7796385729486129,1.439794812251666,0.6397270190776038,0.8434743322531462,2,Slow Route
2997,US-2022-119627-CHO-SCR-58000,2024-08-17,2028-02-13,3,119627,United States,Peoria,Arizona,85345,0,3,CHO-SCR-58000,13,14.4,4,10.0,4.4,7.5,0,32.881893,-111.768036,34.0522,-118.2437,615.6797715227548,-1.202424426803948,0.0433370852672411,0.0934211286569849,-0.0675873497260148,0.1254699997097723,1,Fast Route
2998,US-2022-119627-CHO-NUT-13000,2024-08-17,2028-02-13,3,119627,United States,Peoria,Arizona,85345,0,3,CHO-NUT-13000,11,6.98,2,4.98,2.0,7.6,0,32.881893,-111.768036,34.0522,-118.2437,615.6797715227548,-1.202424426803948,-0.6109571708520138,-0.8041613270728024,-0.5417645802088877,-0.630165587159774,1,Fast Route
2999,US-2022-130456-OTH-LIC-15000,2024-08-21,2028-02-16,3,130456,United States,San Francisco,California,94122,1,3,OTH-LIC-15000,6,120.0,6,60.0,60.0,11.2,1,41.446333,-90.565487,34.0522,-118.2437,2560.594250957804,0.6166740616994303,9.355125959417284,0.9910035843867724,10.917518489793872,7.651720864944298,0,Average Route
3000,US-2022-144267-CHO-SCR-58000,2024-08-21,2028-02-13,0,144267,United States,San Francisco,California,94110,0,3,CHO-SCR-58000,13,10.8,3,7.5,3.3,5.9,0,32.881893,-111.768036,34.0522,-118.2437,615.6797715227548,-1.202424426803948,-0.2741102627151467,-0.3553700992079087,-0.2849185803639983,-0.2508425435519539,1,Fast Route
3001,US-2022-154823-CHO-FUD-51000,2024-08-21,2028-02-15,3,154823,United States,Springfield,Ohio,45503,0,0,CHO-FUD-51000,9,10.8,3,7.2,3.6,12.0,0,32.881893,-111.768036,40.7128,-74.006,3451.7643866076123,1.450194642630482,-0.2741102627151467,-0.3553700992079087,-0.2256464265536392,-0.2960000487433611,2,Slow Route
3002,US-2022-154823-CHO-SCR-58000,2024-08-21,2028-02-15,3,154823,United States,Springfield,Ohio,45503,0,0,CHO-SCR-58000,13,3.6,1,2.5,1.1,12.1,0,32.881893,-111.768036,40.7128,-74.006,3451.7643866076123,1.450194642630482,-0.9090049586799224,-1.252952554937696,-0.7195810416399651,-1.0034676300754066,2,Slow Route
3003,US-2022-122168-CHO-FUD-51000,2024-08-21,2028-02-16,3,122168,United States,Florence,Kentucky,41042,0,1,CHO-FUD-51000,9,43.2,12,28.8,14.4,9.0,0,32.881893,-111.768036,29.7604,-95.3698,1596.927113204482,-0.2846537099034891,2.582915869126344,3.683750951576134,1.9081511106192883,2.955340325037955,0,Average Route
3004,US-2022-122168-CHO-NUT-13000,2024-08-21,2028-02-16,3,122168,United States,Florence,Kentucky,41042,0,1,CHO-NUT-13000,11,10.47,3,7.47,3.0,9.2,0,32.881893,-111.768036,29.7604,-95.3698,1596.927113204482,-0.2846537099034891,-0.3032096029468656,-0.3553700992079087,-0.3441907341743574,-0.2553582940710947,1,Fast Route
3005,US-2022-154823-CHO-MIL-31000,2024-08-21,2028-02-15,3,154823,United States,Springfield,Ohio,45503,0,0,CHO-MIL-31000,10,6.5,2,4.22,2.28,8.7,4,32.076176,-81.088371,40.7128,-74.006,1148.9125174872574,-0.7036863627599724,-0.6532834839163323,-0.8041613270728024,-0.4864439033192193,-0.744564600311339,1,Fast Route
3006,US-2022-130512-CHO-TRI-54000,2024-08-21,2028-02-15,3,130512,United States,Allentown,Pennsylvania,18103,0,0,CHO-TRI-54000,12,7.5,2,4.9,2.6,8.8,4,32.076176,-81.088371,40.7128,-74.006,1148.9125174872574,-0.7036863627599724,-0.5651036650323357,-0.8041613270728024,-0.4232202725881695,-0.6422075885441493,1,Fast Route
3007,US-2022-144267-CHO-MIL-31000,2024-08-21,2028-02-13,0,144267,United States,San Francisco,California,94110,0,3,CHO-MIL-31000,10,9.75,3,6.33,3.42,11.2,4,32.076176,-81.088371,34.0522,-118.2437,3457.7081005571526,1.4557538593343684,-0.3666990725433432,-0.3553700992079087,-0.2612097188398546,-0.4269568137984418,2,Slow Route
3008,US-2022-144267-CHO-FUD-51000,2024-08-21,2028-02-13,0,144267,United States,San Francisco,California,94110,0,3,CHO-FUD-51000,9,14.4,4,9.6,4.8,5.4,0,32.881893,-111.768036,34.0522,-118.2437,615.6797715227548,-1.202424426803948,0.0433370852672411,0.0934211286569849,0.0114421886877971,0.0652599927878961,1,Fast Route
3009,US-2022-130512-CHO-SCR-58000,2024-08-21,2028-02-15,3,130512,United States,Allentown,Pennsylvania,18103,0,0,CHO-SCR-58000,13,7.2,2,5.0,2.2,12.0,0,32.881893,-111.768036,40.7128,-74.006,3451.7643866076123,1.450194642630482,-0.5915576106975347,-0.8041613270728024,-0.5022498110019816,-0.6271550868136803,2,Slow Route
3010,US-2022-144267-CHO-FUD-51000,2024-08-21,2028-02-13,0,144267,United States,San Francisco,California,94110,0,3,CHO-FUD-51000,9,3.6,1,2.4,1.2,5.5,0,32.881893,-111.768036,34.0522,-118.2437,615.6797715227548,-1.202424426803948,-0.9090049586799224,-1.252952554937696,-0.699823657036512,-1.0185201318058756,1,Fast Route
3011,US-2022-130456-CHO-TRI-54000,2024-08-21,2028-02-16,3,130456,United States,San Francisco,California,94122,0,3,CHO-TRI-54000,12,3.75,1,2.45,1.3,13.0,4,32.076176,-81.088371,34.0522,-118.2437,3457.7081005571526,1.4557538593343684,-0.895777985847323,-1.252952554937696,-0.6800662724330591,-1.0109938809406411,2,Slow Route
3012,US-2022-130512-CHO-TRI-54000,2024-08-21,2028-02-15,3,130512,United States,Allentown,Pennsylvania,18103,0,0,CHO-TRI-54000,12,22.5,6,14.7,7.8,8.6,4,32.076176,-81.088371,40.7128,-74.006,1148.9125174872574,-0.7036863627599724,0.7575936182276137,0.9910035843867724,0.6041637267913882,0.8329375810418177,0,Average Route
3013,US-2022-130512-CHO-FUD-51000,2024-08-21,2028-02-15,3,130512,United States,Allentown,Pennsylvania,18103,0,0,CHO-FUD-51000,9,7.2,2,4.8,2.4,11.8,0,32.881893,-111.768036,40.7128,-74.006,3451.7643866076123,1.450194642630482,-0.5915576106975347,-0.8041613270728024,-0.4627350417950756,-0.6572600902746184,2,Slow Route
3014,US-2022-130512-CHO-TRI-54000,2024-08-21,2028-02-15,3,130512,United States,Allentown,Pennsylvania,18103,0,0,CHO-TRI-54000,12,15.0,4,9.8,5.2,8.6,4,32.076176,-81.088371,40.7128,-74.006,1148.9125174872574,-0.7036863627599724,0.096244976597639,0.0934211286569849,0.0904717271016093,0.0953649962488343,1,Fast Route
3015,US-2022-129854-CHO-SCR-58000,2024-08-22,2028-02-16,3,129854,United States,New York City,New York,10009,0,0,CHO-SCR-58000,13,14.4,4,10.0,4.4,12.0,0,32.881893,-111.768036,40.7128,-74.006,3451.7643866076123,1.450194642630482,0.0433370852672411,0.0934211286569849,-0.0675873497260148,0.1254699997097723,2,Slow Route
3016,US-2022-132080-CHO-NUT-13000,2024-08-22,2028-02-15,0,132080,United States,New York City,New York,10035,0,0,CHO-NUT-13000,11,20.94,6,14.94,6.0,9.8,0,32.881893,-111.768036,40.7128,-74.006,3451.7643866076123,1.450194642630482,0.6200331007685791,0.9910035843867724,0.2485308039292336,0.8690635851949435,0,Average Route
3017,US-2022-114468-CHO-MIL-31000,2024-08-23,2028-02-13,1,114468,United States,Bolingbrook,Illinois,60440,0,2,CHO-MIL-31000,10,6.5,2,4.22,2.28,6.1,4,32.076176,-81.088371,39.0997,-94.5786,1447.4023046013494,-0.4245057991340267,-0.6532834839163323,-0.8041613270728024,-0.4864439033192193,-0.744564600311339,1,Fast Route
3018,US-2022-165624-CHO-NUT-13000,2024-08-23,2028-02-18,3,165624,United States,Atlanta,Georgia,30318,0,1,CHO-NUT-13000,11,10.47,3,7.47,3.0,9.1,0,32.881893,-111.768036,29.7604,-95.3698,1596.927113204482,-0.2846537099034891,-0.3032096029468656,-0.3553700992079087,-0.3441907341743574,-0.2553582940710947,1,Fast Route
3019,US-2022-165624-CHO-NUT-13000,2024-08-23,2028-02-18,3,165624,United States,Atlanta,Georgia,30318,0,1,CHO-NUT-13000,11,10.47,3,7.47,3.0,8.9,0,32.881893,-111.768036,29.7604,-95.3698,1596.927113204482,-0.2846537099034891,-0.3032096029468656,-0.3553700992079087,-0.3441907341743574,-0.2553582940710947,1,Fast Route
3020,US-2022-114468-CHO-TRI-54000,2024-08-23,2028-02-13,1,114468,United States,Bolingbrook,Illinois,60440,0,2,CHO-TRI-54000,12,30.0,8,19.6,10.4,6.1,4,32.076176,-81.088371,39.0997,-94.5786,1447.4023046013494,-0.4245057991340267,1.4189422598575885,1.88858604011656,1.117855726481167,1.5705101658348015,0,Average Route
3021,US-2022-165624-CHO-MIL-31000,2024-08-23,2028-02-18,3,165624,United States,Atlanta,Georgia,30318,0,1,CHO-MIL-31000,10,9.75,3,6.33,3.42,9.3,4,32.076176,-81.088371,29.7604,-95.3698,1387.922455235033,-0.4801379131538182,-0.3666990725433432,-0.3553700992079087,-0.2612097188398546,-0.4269568137984418,1,Fast Route
3022,US-2022-114468-CHO-TRI-54000,2024-08-23,2028-02-13,1,114468,United States,Bolingbrook,Illinois,60440,0,2,CHO-TRI-54000,12,7.5,2,4.9,2.6,5.9,4,32.076176,-81.088371,39.0997,-94.5786,1447.4023046013494,-0.4245057991340267,-0.5651036650323357,-0.8041613270728024,-0.4232202725881695,-0.6422075885441493,1,Fast Route
3023,US-2022-165624-CHO-TRI-54000,2024-08-23,2028-02-18,3,165624,United States,Atlanta,Georgia,30318,0,1,CHO-TRI-54000,12,18.75,5,12.25,6.5,9.5,4,32.076176,-81.088371,29.7604,-95.3698,1387.922455235033,-0.4801379131538182,0.4269192974126264,0.5422123565218786,0.3473177269464987,0.464151288645326,1,Fast Route
3024,US-2022-165624-CHO-FUD-51000,2024-08-23,2028-02-18,3,165624,United States,Atlanta,Georgia,30318,0,1,CHO-FUD-51000,9,7.2,2,4.8,2.4,9.0,0,32.881893,-111.768036,29.7604,-95.3698,1596.927113204482,-0.2846537099034891,-0.5915576106975347,-0.8041613270728024,-0.4627350417950756,-0.6572600902746184,1,Fast Route
3025,US-2022-165624-CHO-SCR-58000,2024-08-23,2028-02-18,3,165624,United States,Atlanta,Georgia,30318,0,1,CHO-SCR-58000,13,18.0,5,12.5,5.5,8.9,0,32.881893,-111.768036,29.7604,-95.3698,1596.927113204482,-0.2846537099034891,0.3607844332496289,0.5422123565218786,0.1497438809119684,0.5017825429714987,1,Fast Route
3026,US-2022-114468-CHO-TRI-54000,2024-08-23,2028-02-13,1,114468,United States,Bolingbrook,Illinois,60440,0,2,CHO-TRI-54000,12,15.0,4,9.8,5.2,5.9,4,32.076176,-81.088371,39.0997,-94.5786,1447.4023046013494,-0.4245057991340267,0.096244976597639,0.0934211286569849,0.0904717271016093,0.0953649962488343,1,Fast Route
3027,US-2022-165624-CHO-SCR-58000,2024-08-23,2028-02-18,3,165624,United States,Atlanta,Georgia,30318,0,1,CHO-SCR-58000,13,32.4,9,22.5,9.9,9.3,0,32.881893,-111.768036,29.7604,-95.3698,1596.927113204482,-0.2846537099034891,1.63057382517918,2.337377267981453,1.019068803463902,2.007032716018404,0,Average Route
3028,US-2022-113740-CHO-MIL-31000,2024-08-24,2028-02-18,2,113740,United States,New York City,New York,10035,0,0,CHO-MIL-31000,10,9.75,3,6.33,3.42,7.7,4,32.076176,-81.088371,40.7128,-74.006,1148.9125174872574,-0.7036863627599724,-0.3666990725433432,-0.3553700992079087,-0.2612097188398546,-0.4269568137984418,1,Fast Route
3029,US-2022-139584-CHO-SCR-58000,2024-08-24,2028-02-18,3,139584,United States,New York City,New York,10009,0,0,CHO-SCR-58000,13,7.2,2,5.0,2.2,12.0,0,32.881893,-111.768036,40.7128,-74.006,3451.7643866076123,1.450194642630482,-0.5915576106975347,-0.8041613270728024,-0.5022498110019816,-0.6271550868136803,2,Slow Route
3030,US-2022-146563-CHO-SCR-58000,2024-08-24,2028-02-18,3,146563,United States,Arlington,Texas,76017,0,2,CHO-SCR-58000,13,18.0,5,12.5,5.5,8.8,0,32.881893,-111.768036,39.0997,-94.5786,1693.0057505735124,-0.1947903735647952,0.3607844332496289,0.5422123565218786,0.1497438809119684,0.5017825429714987,1,Fast Route
3031,US-2022-169299-CHO-FUD-51000,2024-08-24,2028-02-16,0,169299,United States,Portland,Oregon,97206,0,3,CHO-FUD-51000,9,10.8,3,7.2,3.6,5.5,0,32.881893,-111.768036,34.0522,-118.2437,615.6797715227548,-1.202424426803948,-0.2741102627151467,-0.3553700992079087,-0.2256464265536392,-0.2960000487433611,1,Fast Route
